path:hsa01100	Metabolic_pathways
pathway_3371511	HSF1_activation
pathway_2262749	Cellular_response_to_hypoxia
pathway_1234174	Regulation_of_Hypoxia-inducible_Factor_(HIF)_by_oxygen
pathway_1234158	Regulation_of_gene_expression_by_Hypoxia-inducible_Factor
pathway_1234162	Oxygen-dependent_asparagine_hydroxylation_of_Hypoxia-inducible_Factor_Alpha
pathway_1234176	Oxygen-dependent_proline_hydroxylation_of_Hypoxia-inducible_Factor_Alpha
pathway_2559583	Cellular_Senescence
pathway_2559580	Oxidative_Stress_Induced_Senescence
pathway_2559585	Oncogene_Induced_Senescence
pathway_2559586	DNA_Damage/Telomere_Stress_Induced_Senescence
pathway_2559584	Formation_of_Senescence-Associated_Heterochromatin_Foci_(SAHF)
pathway_2559582	Senescence-Associated_Secretory_Phenotype_(SASP)
pathway_3299685	Detoxification_of_Reactive_Oxygen_Species
pathway_112316	Neuronal_System
pathway_1296071	Potassium_Channels
pathway_1296052	Ca2+_activated_K+_channels
pathway_1296072	Voltage_gated_Potassium_channels
pathway_1296346	Tandem_pore_domain_potassium_channels
pathway_1299316	TWIK-releated_acid-sensitive_K+_channel_(TASK)
pathway_1299503	TWIK_related_potassium_channel_(TREK)
pathway_1299344	TWIK-related_spinal_cord_K+_channel_(TRESK)
pathway_1299287	Tandem_pore_domain_halothane-inhibited_K+_channel_(THIK)
pathway_1299361	TWIK-related_alkaline_pH_activated_K+_channel_(TALK)
pathway_1299308	Tandem_of_pore_domain_in_a_weak_inwardly_rectifying_K+_channels_(TWIK)
pathway_1296061	HCN_channels
pathway_1296065	Inwardly_rectifying_K+_channels
pathway_1296025	ATP_sensitive_Potassium_channels
pathway_1296053	Classical_Kir_channels
pathway_1296067	Potassium_transport_channels
pathway_1296059	G_protein_gated_Potassium_channels
pathway_1296041	Activation_of_G_protein_gated_Potassium_channels
pathway_112315	Transmission_across_Chemical_Synapses
pathway_112313	Neurotransmitter_uptake_and_Metabolism_In_Glial_Cells
pathway_210455	Astrocytic_Glutamate-Glutamine_Uptake_And_Metabolism
pathway_112314	Neurotransmitter_Receptor_Binding_And_Downstream_Transmission_In_The	Postsynaptic_Cell
pathway_451326	Activation_of_Kainate_Receptors_upon_glutamate_binding
pathway_451306	Ionotropic_activity_of_Kainate_Receptors
pathway_451308	Activation_of_Ca-permeable_Kainate_Receptor
pathway_451307	Activation_of_Na-permeable_Kainate_Receptors
pathway_500657	Presynaptic_function_of_Kainate_receptors
pathway_977443	GABA_receptor_activation
pathway_977442	GABA_A_(rho)_receptor_activation
pathway_977444	GABA_B_receptor_activation
pathway_991365	Activation_of_GABAB_receptors
pathway_997269	Inhibition_of_adenylate_cyclase_pathway
pathway_170670	Adenylate_cyclase_inhibitory_pathway
pathway_997272	Inhibition	of_voltage_gated_Ca2+_channels_via_Gbeta/gamma_subunits
pathway_977441	GABA_A_receptor_activation
pathway_399721	Glutamate_Binding,_Activation_of_AMPA_Receptors_and_Synaptic_Plasticity
pathway_399719	Trafficking_of_AMPA_receptors
pathway_416993	Trafficking_of_GluR2-containing_AMPA_receptors
pathway_399710	Activation_of_AMPA_receptors
pathway_442755	Activation_of_NMDA_receptor_upon_glutamate_binding_and_postsynaptic_events
pathway_438064	Post_NMDA_receptor_activation_events
pathway_442742	CREB_phosphorylation_through_the_activation_of_Ras
pathway_444257	RSK_activation
pathway_442982	Ras_activation_uopn_Ca2+_infux_through_NMDA_receptor
pathway_442729	CREB_phosphorylation_through_the_activation_of_CaMKII
pathway_442717	CREB_phosphorylation_through_the_activation_of_CaMKK
pathway_442745	Activation_of_CaMK_IV
pathway_442720	CREB_phosphorylation_through_the_activation_of_Adenylate_Cyclase
pathway_438066	Unblocking_of_NMDA_receptor,_glutamate_binding_and_activation
pathway_181431	Acetylcholine_Binding_And_Downstream_Events
pathway_629602	Activation_of_Nicotinic_Acetylcholine_Receptors
pathway_622327	Postsynaptic_nicotinic_acetylcholine_receptors
pathway_629587	Highly_sodium_permeable_acetylcholine_nicotinic_receptors
pathway_629594	Highly_calcium_permeable_postsynaptic_nicotinic_acetylcholine_receptors
pathway_622323	Presynaptic_nicotinic_acetylcholine_receptors
pathway_629587	Highly_sodium_permeable_acetylcholine_nicotinic_receptors
pathway_629597	Highly_calcium_permeable_nicotinic_acetylcholine_receptors
pathway_112310	Neurotransmitter_Release_Cycle
pathway_212676	Dopamine_Neurotransmitter_Release_Cycle
pathway_888590	GABA_synthesis,_release,_reuptake_and_degradation
pathway_888568	GABA_synthesis
pathway_916853	Degradation_of_GABA
pathway_888593	Reuptake_of_GABA
pathway_210500	Glutamate_Neurotransmitter_Release_Cycle
pathway_264642	Acetylcholine_Neurotransmitter_Release_Cycle
pathway_181430	Norepinephrine_Neurotransmitter_Release_Cycle
pathway_181429	Serotonin_Neurotransmitter_Release_Cycle
pathway_112311	Neurotransmitter_Clearance_In_The_Synaptic_Cleft
pathway_380615	Serotonin_clearance_from_the_synaptic_cleft
pathway_380612	Metabolism_of_serotonin
pathway_379401	Dopamine_clearance_from_the_synaptic_cleft
pathway_379398	Enzymatic_degradation_of_Dopamine_by_monoamine_oxidase
pathway_379397	Enzymatic_degradation_of_dopamine_by_COMT
pathway_112308	Depolarization_of_the_Presynaptic_Terminal_Triggers_the_Opening_of_Calcium_Channels
pathway_112307	Transmission_across_Electrical_Synapses_
pathway_112303	Electric_Transmission_Across_Gap_Junctions
pathway_1266738	Developmental_Biology
pathway_452723	Transcriptional_regulation_of_pluripotent_stem_cells
pathway_2892245	POU5F1_(OCT4),_SOX2,_NANOG_repress_genes_related_to_differentiation
pathway_2892247	POU5F1_(OCT4),_SOX2,_NANOG_activate_genes_related_to_proliferation
pathway_5682910	LGI-ADAM_interactions
pathway_525793	Myogenesis
pathway_375170	CDO_in_myogenesis
pathway_422475	Axon_guidance
pathway_376176	Signaling_by_Robo_receptor
pathway_428542	Regulation_of_Commissural_axon_pathfinding_by_Slit_and_Robo
pathway_428890	Role_of_Abl_in_Robo-Slit_signaling
pathway_428543	Inactivation_of_Cdc42_and_Rac
pathway_428540	Activation_of_Rac
pathway_2682334	EPH-Ephrin_signaling
pathway_3928662	EPHB-mediated_forward_signaling
pathway_3928664	Ephrin_signaling
pathway_3928663	EPHA-mediated_growth_cone_collapse
pathway_3928665	EPH-ephrin_mediated_repulsion_of_cells
pathway_375165	NCAM_signaling_for_neurite_out-growth
pathway_419037	NCAM1_interactions
pathway_5673001	RAF/MAP_kinase_cascade
pathway_5658442	Regulation_of_RAS_by_GAPs
pathway_5674135	MAP2K_and_MAPK_activation
pathway_5675221	Negative_regulation_of_MAPK_pathway
pathway_5674499	Negative_feedback_regulation_of_MAPK_pathway
pathway_5673000	RAF_activation
pathway_373752	Netrin-1_signaling
pathway_418885	DCC_mediated_attractive_signaling
pathway_418886	Netrin_mediated_repulsion_signals
pathway_418890	Role_of_second_messengers_in_netrin-1_signaling
pathway_373755	Semaphorin_interactions
pathway_399954	Sema3A_PAK_dependent_Axon_repulsion
pathway_399956	CRMPs_in_Sema3A_signaling
pathway_400685	Sema4D_in_semaphorin_signaling
pathway_416572	Sema4D_induced_cell_migration_and_growth-cone_collapse
pathway_416550	Sema4D_mediated_inhibition_of_cell_attachment_and_migration
pathway_416700	Other_semaphorin_interactions
pathway_399955	SEMA3A-Plexin_repulsion_signaling_by_inhibiting_Integrin_adhesion
pathway_373760	L1CAM_interactions
pathway_437239	Recycling_pathway_of_L1
pathway_447043	Neurofascin_interactions
pathway_447041	CHL1_interactions
pathway_445095	Interaction_between_L1_and_Ankyrins
pathway_447038	NrCAM_interactions
pathway_445144	Signal_transduction_by_L1
pathway_186712	Regulation_of_beta-cell_development
pathway_210747	Regulation_of_gene_expression_in_early_pancreatic_precursor_cells
pathway_210744	Regulation_of_gene_expression_in_late_stage_(branching_morphogenesis)_pancreatic_bud_precursor_cells
pathway_210745	Regulation_of_gene_expression_in_beta_cells
pathway_211163	AKT-mediated_inactivation_of_FOXO1A
pathway_210746	Regulation_of_gene_expression_in_endocrine-committed_(NEUROG3+)_progenitor_cells
pathway_381340	Transcriptional_regulation_of_white_adipocyte_differentiation
pathway_1181150	Signaling_by_NODAL
pathway_1433617	Regulation_of_signaling_by_NODAL
pathway_74160	Gene_Expression
pathway_211000	Gene_Silencing_by_RNA
pathway_426486	Small_interfering_RNA_(siRNA)_biogenesis
pathway_5578749	Transcriptional_regulation_by_small_RNAs
pathway_203927	MicroRNA_(miRNA)_biogenesis
pathway_5601884	PIWI-interacting_RNA_(piRNA)_biogenesis
pathway_426496	Post-transcriptional_silencing_by_small_RNAs
pathway_212165	Epigenetic_regulation_of_gene_expression
pathway_5334118	DNA_methylation
pathway_5250941	Negative_epigenetic_regulation_of_rRNA_expression
pathway_427359	SIRT1_negatively_regulates_rRNA_Expression
pathway_427413	NoRC_negatively_regulates_rRNA_expression
pathway_5221030	TET1,2,3_and_TDG_demethylate_DNA
pathway_212300	PRC2_methylates_histones_and_DNA
pathway_72203	Processing_of_Capped_Intron-Containing_Pre-mRNA
pathway_72172	mRNA_Splicing
pathway_72163	mRNA_Splicing_-_Major_Pathway
pathway_72165	mRNA_Splicing_-_Minor_Pathway
pathway_72187	mRNA_3'-end_processing
pathway_72202	Transport_of_Mature_Transcript_to_Cytoplasm
pathway_159234	Transport_of_Mature_mRNAs_Derived_from_Intronless_Transcripts
pathway_159231	Transport_of_Mature_mRNA_Derived_from_an_Intronless_Transcript
pathway_159230	Transport_of_the_SLBP_Dependant_Mature_mRNA
pathway_159227	Transport_of_the_SLBP_independent_Mature_mRNA
pathway_159236	Transport_of_Mature_mRNA_derived_from_an_Intron-Containing_Transcript
pathway_194441	Metabolism_of_non-coding_RNA
pathway_191859	snRNP_Assembly
pathway_379724	tRNA_Aminoacylation
pathway_379726	Mitochondrial_tRNA_aminoacylation
pathway_379716	Cytosolic_tRNA_aminoacylation
pathway_75067	Processing_of_Capped_Intronless_Pre-mRNA
pathway_111367	SLBP_independent_Processing_of_Histone_Pre-mRNAs
pathway_77588	SLBP_Dependent_Processing_of_Replication-Dependent_Histone_Pre-mRNAs
pathway_77595	Processing_of_Intronless_Pre-mRNAs
pathway_72086	mRNA_Capping
pathway_72306	tRNA_processing
pathway_6784531	tRNA_processing_in_the_nucleus
pathway_6782315	tRNA_modification_in_the_nucleus_and_cytosol
pathway_6782861	Synthesis_of_wybutosine_at_G37_of_tRNA(Phe)
pathway_450531	Regulation_of_mRNA_stability_by_proteins_that_bind_AU-rich_elements
pathway_450520	HuR_(ELAVL1)_binds_and_stabilizes_mRNA
pathway_450408	AUF1_(hnRNP_D0)_binds_and_destabilizes_mRNA
pathway_450385	Butyrate_Response_Factor_1_(BRF1)_binds_and_destabilizes_mRNA
pathway_450513	Tristetraprolin_(TTP,_ZFP36)_binds_and_destabilizes_mRNA
pathway_450604	KSRP_(KHSRP)_binds_and_destabilizes_mRNA
pathway_927802	Nonsense-Mediated_Decay_(NMD)
pathway_975957	Nonsense_Mediated_Decay_(NMD)_enhanced_by_the_Exon_Junction_Complex_(EJC)
pathway_975956	Nonsense_Mediated_Decay_(NMD)_independent_of_the_Exon_Junction_Complex_(EJC)
pathway_429914	Deadenylation-dependent_mRNA_decay
pathway_429947	Deadenylation_of_mRNA
pathway_430039	mRNA_decay_by_5'_to_3'_exoribonuclease
pathway_429958	mRNA_decay_by_3'_to_5'_exoribonuclease
pathway_75072	mRNA_Editing
pathway_72200	mRNA_Editing:_C_to_U_Conversion
pathway_75094	Formation_of_the_Editosome
pathway_75064	mRNA_Editing:_A_to_I_Conversion
pathway_77042	Formation_of_editosomes_by_ADAR_proteins
pathway_75102	C6_deamination_of_adenosine
pathway_72766	Translation
pathway_72613	Eukaryotic_Translation_Initiation
pathway_156827	L13a-mediated_translational_silencing_of_Ceruloplasmin_expression
pathway_72737	Cap-dependent_Translation_Initiation
pathway_72662	Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S
pathway_72649	Translation_initiation_complex_formation
pathway_72695	Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex
pathway_72689	Formation_of_a_pool_of_free_40S_subunits
pathway_72731	Recycling_of_eIF2:GDP
pathway_72702	Ribosomal_scanning_and_start_codon_recognition
pathway_72706	GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit
pathway_1799339	SRP-dependent_cotranslational_protein_targeting_to_membrane
pathway_156842	Eukaryotic_Translation_Elongation
pathway_156902	Peptide_chain_elongation
pathway_72764	Eukaryotic_Translation_Termination
pathway_73857	RNA_Polymerase_II_Transcription
pathway_674695	RNA_Polymerase_II_Pre-transcription_Events
pathway_76042	RNA_Polymerase_II_Transcription_Initiation_And_Promoter_Clearance
pathway_73776	RNA_Polymerase_II_Promoter_Escape
pathway_75953	RNA_Polymerase_II_Transcription_Initiation
pathway_75955	RNA_Polymerase_II_Transcription_Elongation
pathway_112382	Formation_of_RNA_Pol_II_elongation_complex_
pathway_113418	Formation_of_the_Early_Elongation_Complex
pathway_77075	RNA_Pol_II_CTD_phosphorylation_and_interaction_with_CE
pathway_73779	RNA_Polymerase_II_Transcription_Pre-Initiation_And_Promoter_Opening
pathway_73856	RNA_Polymerase_II_Transcription_Termination
pathway_109688	Cleavage_of_Growing_Transcript_in_the_Termination_Region_
pathway_428359	Insulin-like_Growth_Factor-2_mRNA_Binding_Proteins_(IGF2BPs/IMPs/VICKZs)_bind_RNA
pathway_212436	Generic_Transcription_Pathway
pathway_2173793	Transcriptional_activity_of_SMAD2/SMAD3:SMAD4_heterotrimer
pathway_2173796	SMAD2/SMAD3:SMAD4_heterotrimer_regulates_transcription
pathway_2173795	Downregulation_of_SMAD2/3:SMAD4_transcriptional_activity
pathway_383280	Nuclear_Receptor_transcription_pathway
pathway_3700989	Transcriptional_Regulation_by_TP53
pathway_5628897	TP53_Regulates_Metabolic_Genes
pathway_350054	Notch-HLH_transcription_pathway
pathway_2032785	YAP1-_and_WWTR1_(TAZ)-stimulated_gene_expression
pathway_504046	RNA_Polymerase_I,_RNA_Polymerase_III,_and_Mitochondrial_Transcription
pathway_74158	RNA_Polymerase_III_Transcription
pathway_73780	RNA_Polymerase_III_Chain_Elongation
pathway_749476	RNA_Polymerase_III_Abortive_And_Retractive_Initiation
pathway_76046	RNA_Polymerase_III_Transcription_Initiation
pathway_76061	RNA_Polymerase_III_Transcription_Initiation_From_Type_1_Promoter
pathway_76066	RNA_Polymerase_III_Transcription_Initiation_From_Type_2_Promoter
pathway_76071	RNA_Polymerase_III_Transcription_Initiation_From_Type_3_Promoter
pathway_73980	RNA_Polymerase_III_Transcription_Termination
pathway_75944	Transcription_from_mitochondrial_promoters
pathway_163282	Mitochondrial_transcription_initiation
pathway_163316	Mitochondrial_transcription_termination
pathway_73864	RNA_Polymerase_I_Transcription
pathway_73854	RNA_Polymerase_I_Promoter_Clearance
pathway_73772	RNA_Polymerase_I_Promoter_Escape
pathway_73728	RNA_Polymerase_I_Promoter_Opening
pathway_73762	RNA_Polymerase_I_Transcription_Initiation
pathway_73863	RNA_Polymerase_I_Transcription_Termination
pathway_73777	RNA_Polymerase_I_Chain_Elongation
pathway_1474244	Extracellular_matrix_organization
pathway_3000171	Non-integrin_membrane-ECM_interactions
pathway_3000170	Syndecan_interactions
pathway_3000178	ECM_proteoglycans
pathway_1474290	Collagen_formation
pathway_2022090	Assembly_of_collagen_fibrils_and_other_multimeric_structures
pathway_2214320	Anchoring_fibril_formation
pathway_2243919	Crosslinking_of_collagen_fibrils
pathway_1650814	Collagen_biosynthesis_and_modifying_enzymes
pathway_1474228	Degradation_of_the_extracellular_matrix
pathway_1442490	Collagen_degradation
pathway_1592389	Activation_of_Matrix_Metalloproteinases
pathway_3000157	Laminin_interactions
pathway_1566977	Fibronectin_matrix_formation
pathway_1566948	Elastic_fibre_formation
pathway_2129379	Molecules_associated_with_elastic_fibres
pathway_216083	Integrin_cell_surface_interactions
pathway_5653656	Vesicle-mediated_transport
pathway_2173782	Binding_and_Uptake_of_Ligands_by_Scavenger_Receptors
pathway_3000497	Scavenging_by_Class_H_Receptors
pathway_3000471	Scavenging_by_Class_B_Receptors
pathway_2168880	Scavenging_of_heme_from_plasma
pathway_3000480	Scavenging_by_Class_A_Receptors
pathway_3000484	Scavenging_by_Class_F_Receptors
pathway_199991	Membrane_Trafficking
pathway_917729	Endosomal_Sorting_Complex_Required_For_Transport_(ESCRT)
pathway_157858	Gap_junction_trafficking_and_regulation
pathway_190828	Gap_junction_trafficking
pathway_190873	Gap_junction_degradation
pathway_196025	Formation_of_annular_gap_junctions
pathway_190861	Gap_junction_assembly
pathway_190872	Transport_of_connexons_to_the_plasma_membrane
pathway_190840	Microtubule-dependent_trafficking_of_connexons_from_Golgi_to_the_plasma_membrane
pathway_190827	Transport_of_connexins_along_the_secretory_pathway
pathway_190704	Oligomerization_of_connexins_into_connexons
pathway_191650	Regulation_of_gap_junction_activity
pathway_191647	c-src_mediated_regulation_of_Cx43_function_and_closure_of_gap_junctions
pathway_1445148	Translocation_of_GLUT4_to_the_plasma_membrane
pathway_199992	trans-Golgi_Network_Vesicle_Budding
pathway_421837	Clathrin_derived_vesicle_budding
pathway_432722	Golgi_Associated_Vesicle_Biogenesis
pathway_432720	Lysosome_Vesicle_Biogenesis
pathway_199977	ER_to_Golgi_Anterograde_Transport
pathway_5694530	Cargo_concentration_in_the_ER
pathway_204005	COPII_(Coat_Protein_2)_Mediated_Vesicle_Transport
pathway_199983	Golgi_to_ER_Retrograde_Transport
pathway_199997	COPI_Mediated_Transport
pathway_397014	Muscle_contraction
pathway_390522	Striated_Muscle_Contraction
pathway_445355	Smooth_Muscle_Contraction
pathway_400253	Circadian_Clock
pathway_1368071	NR1D1_(REV-ERBA)_represses_gene_expression
pathway_1368082	RORA_activates_gene_expression
pathway_1368108	BMAL1:CLOCK,NPAS2_activates_circadian_gene_expression
pathway_5205647	Mitophagy
pathway_5205685	Pink/Parkin_Mediated_Mitophagy
pathway_69306	DNA_Replication
pathway_69304	Regulation_of_DNA_replication
pathway_69300	Removal_of_licensing_factors_from_origins
pathway_68949	Orc1_removal_from_chromatin
pathway_69017	CDK-mediated_phosphorylation_and_removal_of_Cdc6
pathway_69298	Association_of_licensing_factors_with_the_pre-replicative_complex
pathway_69239	Synthesis_of_DNA
pathway_68952	DNA_replication_initiation
pathway_69052	Switching_of_origins_to_a_post-replicative_state
pathway_68949	Orc1_removal_from_chromatin
pathway_69017	CDK-mediated_phosphorylation_and_removal_of_Cdc6
pathway_69190	DNA_strand_elongation
pathway_69109	Leading_Strand_Synthesis
pathway_69091	Polymerase_switching
pathway_69186	Lagging_Strand_Synthesis
pathway_69091	Polymerase_switching
pathway_69183	Processive_synthesis_on_the_lagging_strand
pathway_69166	Removal_of_the_Flap_Intermediate
pathway_176974	Unwinding_of_DNA
pathway_68874	M/G1_Transition
pathway_69002	DNA_Replication_Pre-Initiation
pathway_68962	Activation_of_the_pre-replicative_complex
pathway_68867	Assembly_of_the_pre-replicative_complex
pathway_68827	CDT1_association_with_the_CDC6:ORC:origin_complex
pathway_68689	CDC6_association_with_the_ORC:origin_complex
pathway_68616	Assembly_of_the_ORC_complex_at_the_origin_of_replication
	

